Sex	Age	Year	Month	J09	J10	J11
F	30–34	1999	September	0	0	0
F	30–34	1999	Oktober	0	0	0
F	30–34	1999	November	0	0	0
F	30–34	1999	December	0	6	2
F	30–34	2000	Januari	0	2	12
F	30–34	2000	Februari	0	0	4
F	30–34	2000	Mars	0	0	2
F	30–34	2000	April	0	0	0
F	30–34	2000	Maj	0	0	0
F	30–34	2000	Juni	0	0	0
F	30–34	2000	Juli	0	0	0
F	30–34	2000	Augusti	0	0	0
F	30–34	2000	September	0	0	1
F	30–34	2000	Oktober	0	0	0
F	30–34	2000	November	0	0	0
F	30–34	2000	December	0	0	1
F	30–34	2001	Januari	0	0	2
F	30–34	2001	Februari	0	8	7
F	30–34	2001	Mars	0	9	10
F	30–34	2001	April	0	1	2
F	30–34	2001	Maj	0	0	0
F	30–34	2001	Juni	0	0	0
F	30–34	2001	Juli	0	0	0
F	30–34	2001	Augusti	0	0	0
F	30–34	2001	September	0	0	1
F	30–34	2001	Oktober	0	0	0
F	30–34	2001	November	0	0	2
F	30–34	2001	December	0	0	0
F	30–34	2002	Januari	0	0	0
F	30–34	2002	Februari	0	1	3
F	30–34	2002	Mars	0	2	6
F	30–34	2002	April	0	2	1
F	30–34	2002	Maj	0	0	0
F	30–34	2002	Juni	0	0	1
F	30–34	2002	Juli	0	0	0
F	30–34	2002	Augusti	0	0	0
F	30–34	2002	September	0	0	0
F	30–34	2002	Oktober	0	0	0
F	30–34	2002	November	0	0	1
F	30–34	2002	December	0	0	0
F	30–34	2003	Januari	0	0	0
F	30–34	2003	Februari	0	2	0
F	30–34	2003	Mars	0	1	1
F	30–34	2003	April	0	3	0
F	30–34	2003	Maj	0	1	0
F	30–34	2003	Juni	0	0	0
F	30–34	2003	Juli	0	0	0
F	30–34	2003	Augusti	0	0	0
F	30–34	2003	September	0	0	0
F	30–34	2003	Oktober	0	0	0
F	30–34	2003	November	0	0	1
F	30–34	2003	December	0	8	13
F	30–34	2004	Januari	0	2	2
F	30–34	2004	Februari	0	0	0
F	30–34	2004	Mars	0	0	0
F	30–34	2004	April	0	0	0
F	30–34	2004	Maj	0	0	0
F	30–34	2004	Juni	0	0	0
F	30–34	2004	Juli	0	0	0
F	30–34	2004	Augusti	0	0	0
F	30–34	2004	September	0	0	0
F	30–34	2004	Oktober	0	0	0
F	30–34	2004	November	0	0	0
F	30–34	2004	December	0	0	2
F	30–34	2005	Januari	0	2	0
F	30–34	2005	Februari	0	5	3
F	30–34	2005	Mars	0	4	2
F	30–34	2005	April	0	0	0
F	30–34	2005	Maj	0	1	1
F	30–34	2005	Juni	0	0	1
F	30–34	2005	Juli	0	0	0
F	30–34	2005	Augusti	0	0	0
F	30–34	2005	September	0	0	0
F	30–34	2005	Oktober	0	0	2
F	30–34	2005	November	0	0	0
F	30–34	2005	December	0	0	1
F	30–34	2006	Januari	0	1	0
F	30–34	2006	Februari	0	0	0
F	30–34	2006	Mars	0	2	4
F	30–34	2006	April	0	2	0
F	30–34	2006	Maj	0	0	0
F	30–34	2006	Juni	0	0	0
F	30–34	2006	Juli	0	0	0
F	30–34	2006	Augusti	0	0	0
F	30–34	2006	September	0	0	0
F	30–34	2006	Oktober	0	0	0
F	30–34	2006	November	0	1	0
F	30–34	2006	December	0	0	0
F	30–34	2007	Januari	0	0	0
F	30–34	2007	Februari	0	4	5
F	30–34	2007	Mars	0	4	6
F	30–34	2007	April	0	1	0
F	30–34	2007	Maj	0	0	0
F	30–34	2007	Juni	0	0	0
F	30–34	2007	Juli	0	0	0
F	30–34	2007	Augusti	0	0	0
F	30–34	2007	September	0	0	1
F	30–34	2007	Oktober	0	0	0
F	30–34	2007	November	0	0	0
F	30–34	2007	December	0	0	0
F	30–34	2008	Januari	0	4	2
F	30–34	2008	Februari	0	0	2
F	30–34	2008	Mars	0	7	1
F	30–34	2008	April	0	2	4
F	30–34	2008	Maj	0	0	0
F	30–34	2008	Juni	0	0	0
F	30–34	2008	Juli	0	0	0
F	30–34	2008	Augusti	0	0	0
F	30–34	2008	September	0	0	0
F	30–34	2008	Oktober	0	0	0
F	30–34	2008	November	0	0	1
F	30–34	2008	December	0	3	2
F	30–34	2009	Januari	0	2	1
F	30–34	2009	Februari	0	1	4
F	30–34	2009	Mars	0	1	0
F	30–34	2009	April	0	2	0
F	30–34	2009	Maj	0	0	0
F	30–34	2009	Juni	0	0	0
F	30–34	2009	Juli	1	0	0
F	30–34	2009	Augusti	1	1	0
F	30–34	2009	September	1	1	3
F	30–34	2009	Oktober	9	1	0
F	30–34	2009	November	23	0	2
F	30–34	2009	December	0	0	0
F	30–34	2010	Januari	0	0	0
F	30–34	2010	Februari	0	0	0
F	30–34	2010	Mars	0	0	0
F	30–34	2010	April	1	0	0
F	30–34	2010	Maj	0	0	0
F	30–34	2010	Juni	0	0	0
F	30–34	2010	Juli	0	0	0
F	30–34	2010	Augusti	0	0	0
F	30–34	2010	September	0	0	0
F	30–34	2010	Oktober	0	0	0
F	30–34	2010	November	0	0	1
F	30–34	2010	December	2	2	0
F	30–34	2011	Januari	4	5	1
F	30–34	2011	Februari	6	5	4
F	30–34	2011	Mars	1	8	2
F	30–34	2011	April	1	0	0
F	30–34	2011	Maj	0	0	0
F	30–34	2011	Juni	0	0	0
F	30–34	2011	Juli	0	0	0
F	30–34	2011	Augusti	0	0	0
F	30–34	2011	September	0	0	0
F	30–34	2011	Oktober	0	0	0
F	30–34	2011	November	0	0	1
F	30–34	2011	December	0	0	0
F	30–34	2012	Januari	2	3	0
F	30–34	2012	Februari	3	9	1
F	30–34	2012	Mars	4	9	0
F	30–34	2012	April	0	2	0
F	30–34	2012	Maj	0	1	1
F	30–34	2012	Juni	0	0	0
F	30–34	2012	Juli	0	0	0
F	30–34	2012	Augusti	0	0	1
F	30–34	2012	September	0	0	1
F	30–34	2012	Oktober	0	0	0
F	30–34	2012	November	0	0	0
F	30–34	2012	December	1	5	2
F	30–34	2013	Januari	7	8	2
F	30–34	2013	Februari	11	12	3
F	30–34	2013	Mars	3	7	2
F	30–34	2013	April	2	8	2
F	30–34	2013	Maj	0	0	0
F	30–34	2013	Juni	0	0	0
F	30–34	2013	Juli	0	0	1
F	30–34	2013	Augusti	0	0	0
F	30–34	2013	September	0	0	0
F	30–34	2013	Oktober	0	0	0
F	30–34	2013	November	0	0	0
F	30–34	2013	December	2	0	1
F	30–34	2014	Januari	1	0	2
F	30–34	2014	Februari	7	4	0
F	30–34	2014	Mars	1	0	4
F	30–34	2014	April	1	1	0
F	30–34	2014	Maj	0	0	0
F	30–34	2014	Juni	0	0	0
F	30–34	2014	Juli	0	0	0
F	30–34	2014	Augusti	0	0	0
F	30–34	2014	September	0	1	0
F	30–34	2014	Oktober	0	0	0
F	30–34	2014	November	0	0	1
F	30–34	2014	December	1	1	0
F	30–34	2015	Januari	3	3	0
F	30–34	2015	Februari	3	6	2
F	30–34	2015	Mars	4	7	4
F	30–34	2015	April	2	3	0
F	30–34	2015	Maj	2	1	0
F	30–34	2015	Juni	0	0	0
F	30–34	2015	Juli	0	0	0
F	30–34	2015	Augusti	0	0	0
F	30–34	2015	September	0	0	0
F	30–34	2015	Oktober	1	0	0
F	30–34	2015	November	0	0	0
F	30–34	2015	December	4	1	2
F	30–34	2016	Januari	3	8	0
F	30–34	2016	Februari	8	16	4
F	30–34	2016	Mars	4	12	0
F	30–34	2016	April	1	6	1
F	30–34	2016	Maj	0	0	0
F	30–34	2016	Juni	0	0	0
F	30–34	2016	Juli	0	0	0
F	30–34	2016	Augusti	0	0	0
F	30–34	2016	September	0	0	0
F	30–34	2016	Oktober	0	2	0
F	30–34	2016	November	0	4	0
F	30–34	2016	December	3	5	1
F	30–34	2017	Januari	0	6	0
F	30–34	2017	Februari	2	6	0
F	30–34	2017	Mars	1	2	0
F	30–34	2017	April	0	2	0
F	30–34	2017	Maj	0	1	0
F	30–34	2017	Juni	0	0	0
F	30–34	2017	Juli	0	0	0
F	30–34	2017	Augusti	0	0	0
F	30–34	2017	September	0	0	0
F	30–34	2017	Oktober	0	0	0
F	30–34	2017	November	0	0	0
F	30–34	2017	December	0	5	2
F	30–34	2018	Januari	0	3	1
F	30–34	2018	Februari	0	10	3
F	30–34	2018	Mars	1	20	2
F	30–34	2018	April	0	5	0
F	30–34	2018	Maj	0	0	0
F	30–34	2018	Juni	0	0	0
F	30–34	2018	Juli	0	0	0
F	30–34	2018	Augusti	0	0	0
F	30–34	2018	September	0	0	0
F	30–34	2018	Oktober	0	0	0
F	30–34	2018	November	0	0	0
F	30–34	2018	December	0	7	0
F	30–34	2019	Januari	0	15	0
F	30–34	2019	Februari	0	16	3
F	30–34	2019	Mars	0	9	0
F	30–34	2019	April	0	3	0
F	30–34	2019	Maj	0	1	0
F	30–34	2019	Juni	0	2	0
F	30–34	2019	Juli	0	0	0
F	30–34	2019	Augusti	0	0	0
F	30–34	2019	September	0	0	0
F	30–34	2019	Oktober	0	1	0
F	30–34	2019	November	0	0	0
F	30–34	2019	December	0	3	2
F	30–34	2020	Januari	0	7	1
F	30–34	2020	Februari	1	14	0
F	30–34	2020	Mars	2	14	1
F	30–34	2020	April	0	0	0
F	30–34	2020	Maj	0	0	0
F	30–34	2020	Juni	0	0	0
F	30–34	2020	Juli	0	0	0
F	30–34	2020	Augusti	0	0	0
F	30–34	2020	September	0	0	0
F	30–34	2020	Oktober	0	0	0
F	30–34	2020	November	0	0	0
F	30–34	2020	December	0	0	0
F	30–34	2021	Januari	0	0	0
F	30–34	2021	Februari	0	0	0
F	30–34	2021	Mars	0	0	0
F	30–34	2021	April	0	0	0
F	30–34	2021	Maj	0	0	0
F	30–34	2021	Juni	0	0	0
F	30–34	2021	Juli	0	0	0
F	30–34	2021	Augusti	0	0	0
F	30–34	2021	September	0	0	0
F	30–34	2021	Oktober	0	0	0
F	30–34	2021	November	0	2	0
F	30–34	2021	December	1	8	0
F	35–39	1998	Januari	0	2	0
F	35–39	1998	Februari	0	3	12
F	35–39	1998	Mars	0	4	5
F	35–39	1998	April	0	2	1
F	35–39	1998	Maj	0	1	0
F	35–39	1998	Juni	0	0	0
F	35–39	1998	Juli	0	0	0
F	35–39	1998	Augusti	0	0	0
F	35–39	1998	September	0	0	1
F	35–39	1998	Oktober	0	0	3
F	35–39	1998	November	0	0	0
F	35–39	1998	December	0	1	2
F	35–39	1999	Januari	0	2	4
F	35–39	1999	Februari	0	2	14
F	35–39	1999	Mars	0	3	8
F	35–39	1999	April	0	1	2
F	35–39	1999	Maj	0	1	0
F	35–39	1999	Juni	0	0	0
F	35–39	1999	Juli	0	0	0
F	35–39	1999	Augusti	0	0	2
F	35–39	1999	September	0	0	0
F	35–39	1999	Oktober	0	0	1
F	35–39	1999	November	0	1	0
F	35–39	1999	December	0	2	4
F	35–39	2000	Januari	0	5	6
F	35–39	2000	Februari	0	3	7
F	35–39	2000	Mars	0	1	0
F	35–39	2000	April	0	0	0
F	35–39	2000	Maj	0	0	0
F	35–39	2000	Juni	0	0	0
F	35–39	2000	Juli	0	0	1
F	35–39	2000	Augusti	0	0	0
F	35–39	2000	September	0	0	0
F	35–39	2000	Oktober	0	0	0
F	35–39	2000	November	0	0	1
F	35–39	2000	December	0	0	1
F	35–39	2001	Januari	0	0	0
F	35–39	2001	Februari	0	1	8
F	35–39	2001	Mars	0	4	7
F	35–39	2001	April	0	3	3
F	35–39	2001	Maj	0	0	0
F	35–39	2001	Juni	0	0	0
F	35–39	2001	Juli	0	0	2
F	35–39	2001	Augusti	0	0	0
F	35–39	2001	September	0	0	0
F	35–39	2001	Oktober	0	0	0
F	35–39	2001	November	0	0	0
F	35–39	2001	December	0	0	0
F	35–39	2002	Januari	0	0	0
F	35–39	2002	Februari	0	1	4
F	35–39	2002	Mars	0	5	4
F	35–39	2002	April	0	1	0
F	35–39	2002	Maj	0	0	0
F	35–39	2002	Juni	0	0	0
F	35–39	2002	Juli	0	0	0
F	35–39	2002	Augusti	0	0	0
F	35–39	2002	September	0	0	0
F	35–39	2002	Oktober	0	0	0
F	35–39	2002	November	0	0	0
F	35–39	2002	December	0	0	0
F	35–39	2003	Januari	0	0	1
F	35–39	2003	Februari	0	2	1
F	35–39	2003	Mars	0	1	0
F	35–39	2003	April	0	0	0
F	35–39	2003	Maj	0	0	0
F	35–39	2003	Juni	0	0	0
F	35–39	2003	Juli	0	0	0
F	35–39	2003	Augusti	0	0	0
F	35–39	2003	September	0	0	0
F	35–39	2003	Oktober	0	0	0
F	35–39	2003	November	0	1	0
F	35–39	2003	December	0	3	3
F	35–39	2004	Januari	0	2	1
F	35–39	2004	Februari	0	2	2
F	35–39	2004	Mars	0	0	1
F	35–39	2004	April	0	0	0
F	35–39	2004	Maj	0	0	0
F	35–39	2004	Juni	0	0	0
F	35–39	2004	Juli	0	0	0
F	35–39	2004	Augusti	0	0	0
F	35–39	2004	September	0	0	1
F	35–39	2004	Oktober	0	0	0
F	35–39	2004	November	0	0	0
F	35–39	2004	December	0	2	0
F	35–39	2005	Januari	0	3	0
F	35–39	2005	Februari	0	5	4
F	35–39	2005	Mars	0	10	2
F	35–39	2005	April	0	3	1
F	35–39	2005	Maj	0	0	0
F	35–39	2005	Juni	0	0	0
F	35–39	2005	Juli	0	0	0
F	35–39	2005	Augusti	0	0	0
F	35–39	2005	September	0	0	0
F	35–39	2005	Oktober	0	0	0
F	35–39	2005	November	0	0	1
F	35–39	2005	December	0	1	0
F	35–39	2006	Januari	0	1	0
F	35–39	2006	Februari	0	0	3
F	35–39	2006	Mars	0	1	1
F	35–39	2006	April	0	3	0
F	35–39	2006	Maj	0	0	0
F	35–39	2006	Juni	0	0	0
F	35–39	2006	Juli	0	0	0
F	35–39	2006	Augusti	0	0	0
F	35–39	2006	September	0	0	0
F	35–39	2006	Oktober	0	0	0
F	35–39	2006	November	0	0	0
F	35–39	2006	December	0	0	0
F	35–39	2007	Januari	0	0	1
F	35–39	2007	Februari	0	1	1
F	35–39	2007	Mars	0	3	2
F	35–39	2007	April	0	3	2
F	35–39	2007	Maj	0	0	1
F	35–39	2007	Juni	0	0	0
F	35–39	2007	Juli	0	0	0
F	35–39	2007	Augusti	0	0	0
F	35–39	2007	September	0	0	0
F	35–39	2007	Oktober	0	0	0
F	35–39	2007	November	0	0	0
F	35–39	2007	December	0	0	1
F	35–39	2008	Januari	0	4	2
F	35–39	2008	Februari	0	1	5
F	35–39	2008	Mars	0	4	2
F	35–39	2008	April	0	3	1
F	35–39	2008	Maj	0	0	1
F	35–39	2008	Juni	0	1	0
F	35–39	2008	Juli	0	0	0
F	35–39	2008	Augusti	0	0	0
F	35–39	2008	September	0	0	0
F	35–39	2008	Oktober	0	0	0
F	35–39	2008	November	0	0	0
F	35–39	2008	December	1	0	1
F	35–39	2009	Januari	0	8	5
F	35–39	2009	Februari	0	5	2
F	35–39	2009	Mars	0	1	0
F	35–39	2009	April	0	2	0
F	35–39	2009	Maj	0	2	0
F	35–39	2009	Juni	0	0	0
F	35–39	2009	Juli	0	0	0
F	35–39	2009	Augusti	2	0	0
F	35–39	2009	September	2	0	0
F	35–39	2009	Oktober	6	0	1
F	35–39	2009	November	30	4	3
F	35–39	2009	December	5	1	0
F	35–39	2010	Januari	1	0	0
F	35–39	2010	Februari	0	0	0
F	35–39	2010	Mars	0	0	0
F	35–39	2010	April	0	1	0
F	35–39	2010	Maj	0	1	0
F	35–39	2010	Juni	0	0	0
F	35–39	2010	Juli	0	0	0
F	35–39	2010	Augusti	0	0	0
F	35–39	2010	September	0	0	0
F	35–39	2010	Oktober	0	0	0
F	35–39	2010	November	0	0	0
F	35–39	2010	December	1	0	0
F	35–39	2011	Januari	2	6	3
F	35–39	2011	Februari	6	10	3
F	35–39	2011	Mars	1	7	3
F	35–39	2011	April	1	3	1
F	35–39	2011	Maj	0	0	0
F	35–39	2011	Juni	0	0	0
F	35–39	2011	Juli	0	0	0
F	35–39	2011	Augusti	0	0	0
F	35–39	2011	September	0	0	0
F	35–39	2011	Oktober	0	0	0
F	35–39	2011	November	0	0	0
F	35–39	2011	December	0	1	0
F	35–39	2012	Januari	1	0	0
F	35–39	2012	Februari	5	6	6
F	35–39	2012	Mars	2	8	2
F	35–39	2012	April	0	3	0
F	35–39	2012	Maj	1	0	0
F	35–39	2012	Juni	0	0	0
F	35–39	2012	Juli	0	0	0
F	35–39	2012	Augusti	0	0	0
F	35–39	2012	September	0	0	0
F	35–39	2012	Oktober	0	0	1
F	35–39	2012	November	0	1	0
F	35–39	2012	December	4	3	1
F	35–39	2013	Januari	4	9	2
F	35–39	2013	Februari	11	13	5
F	35–39	2013	Mars	2	10	2
F	35–39	2013	April	2	7	1
F	35–39	2013	Maj	0	0	2
F	35–39	2013	Juni	0	0	0
F	35–39	2013	Juli	0	0	0
F	35–39	2013	Augusti	0	0	0
F	35–39	2013	September	0	0	0
F	35–39	2013	Oktober	0	0	0
F	35–39	2013	November	0	0	1
F	35–39	2013	December	2	1	2
F	35–39	2014	Januari	1	1	1
F	35–39	2014	Februari	4	3	1
F	35–39	2014	Mars	3	1	4
F	35–39	2014	April	0	0	0
F	35–39	2014	Maj	0	0	0
F	35–39	2014	Juni	0	0	0
F	35–39	2014	Juli	0	0	0
F	35–39	2014	Augusti	0	0	1
F	35–39	2014	September	0	0	0
F	35–39	2014	Oktober	0	0	0
F	35–39	2014	November	0	1	0
F	35–39	2014	December	0	1	0
F	35–39	2015	Januari	0	3	1
F	35–39	2015	Februari	4	9	3
F	35–39	2015	Mars	4	11	4
F	35–39	2015	April	3	6	1
F	35–39	2015	Maj	2	4	0
F	35–39	2015	Juni	0	0	0
F	35–39	2015	Juli	0	0	0
F	35–39	2015	Augusti	0	0	0
F	35–39	2015	September	0	0	0
F	35–39	2015	Oktober	0	0	0
F	35–39	2015	November	0	0	0
F	35–39	2015	December	1	6	0
F	35–39	2016	Januari	4	1	3
F	35–39	2016	Februari	11	17	2
F	35–39	2016	Mars	3	14	0
F	35–39	2016	April	0	3	2
F	35–39	2016	Maj	0	1	0
F	35–39	2016	Juni	0	0	0
F	35–39	2016	Juli	0	0	0
F	35–39	2016	Augusti	0	0	0
F	35–39	2016	September	0	1	0
F	35–39	2016	Oktober	0	0	0
F	35–39	2016	November	0	1	0
F	35–39	2016	December	2	3	0
F	35–39	2017	Januari	2	8	1
F	35–39	2017	Februari	0	11	0
F	35–39	2017	Mars	0	2	0
F	35–39	2017	April	0	1	0
F	35–39	2017	Maj	1	0	0
F	35–39	2017	Juni	0	1	0
F	35–39	2017	Juli	0	0	0
F	35–39	2017	Augusti	0	0	0
F	35–39	2017	September	0	0	0
F	35–39	2017	Oktober	0	0	0
F	35–39	2017	November	0	0	0
F	35–39	2017	December	1	2	0
F	35–39	2018	Januari	1	12	0
F	35–39	2018	Februari	0	18	2
F	35–39	2018	Mars	0	16	0
F	35–39	2018	April	0	1	0
F	35–39	2018	Maj	0	0	0
F	35–39	2018	Juni	0	0	0
F	35–39	2018	Juli	0	0	0
F	35–39	2018	Augusti	0	0	0
F	35–39	2018	September	0	0	0
F	35–39	2018	Oktober	0	0	0
F	35–39	2018	November	0	1	1
F	35–39	2018	December	0	7	0
F	35–39	2019	Januari	0	17	1
F	35–39	2019	Februari	1	20	0
F	35–39	2019	Mars	0	8	0
F	35–39	2019	April	0	2	0
F	35–39	2019	Maj	0	1	0
F	35–39	2019	Juni	0	1	0
F	35–39	2019	Juli	0	1	0
F	35–39	2019	Augusti	0	0	1
F	35–39	2019	September	0	0	0
F	35–39	2019	Oktober	0	0	0
F	35–39	2019	November	0	0	0
F	35–39	2019	December	1	5	1
F	35–39	2020	Januari	0	9	1
F	35–39	2020	Februari	0	14	0
F	35–39	2020	Mars	0	11	3
F	35–39	2020	April	0	2	0
F	35–39	2020	Maj	0	0	0
F	35–39	2020	Juni	0	0	0
F	35–39	2020	Juli	0	0	0
F	35–39	2020	Augusti	0	0	0
F	35–39	2020	September	0	0	0
F	35–39	2020	Oktober	0	0	0
F	35–39	2020	November	0	0	0
F	35–39	2020	December	0	0	0
F	35–39	2021	Januari	0	0	0
F	35–39	2021	Februari	0	0	0
F	35–39	2021	Mars	0	0	0
F	35–39	2021	April	0	0	0
F	35–39	2021	Maj	0	0	0
F	35–39	2021	Juni	0	0	0
F	35–39	2021	Juli	0	0	0
F	35–39	2021	Augusti	0	0	0
F	35–39	2021	September	0	0	0
F	35–39	2021	Oktober	0	0	0
F	35–39	2021	November	0	1	0
F	35–39	2021	December	0	10	0
F	40–44	1998	Januari	0	1	1
F	40–44	1998	Februari	0	4	2
F	40–44	1998	Mars	0	2	4
F	40–44	1998	April	0	2	2
F	40–44	1998	Maj	0	0	0
F	40–44	1998	Juni	0	0	0
F	40–44	1998	Juli	0	0	0
F	40–44	1998	Augusti	0	0	0
F	40–44	1998	September	0	0	1
F	40–44	1998	Oktober	0	0	1
F	40–44	1998	November	0	0	0
F	40–44	1998	December	0	1	0
F	40–44	1999	Januari	0	1	1
F	40–44	1999	Februari	0	7	2
F	40–44	1999	Mars	0	2	5
F	40–44	1999	April	0	1	1
F	40–44	1999	Maj	0	0	1
F	40–44	1999	Juni	0	0	0
F	40–44	1999	Juli	0	0	1
F	40–44	1999	Augusti	0	0	0
F	40–44	1999	September	0	0	1
F	40–44	1999	Oktober	0	0	2
F	40–44	1999	November	0	0	1
F	40–44	1999	December	0	3	6
F	40–44	2000	Januari	0	3	8
F	40–44	2000	Februari	0	1	8
F	40–44	2000	Mars	0	1	0
F	40–44	2000	April	0	0	1
F	40–44	2000	Maj	0	0	0
F	40–44	2000	Juni	0	0	0
F	40–44	2000	Juli	0	0	0
F	40–44	2000	Augusti	0	0	0
F	40–44	2000	September	0	0	0
F	40–44	2000	Oktober	0	0	0
F	40–44	2000	November	0	0	1
F	40–44	2000	December	0	0	0
F	40–44	2001	Januari	0	0	1
F	40–44	2001	Februari	0	3	6
F	40–44	2001	Mars	0	3	2
F	40–44	2001	April	0	1	0
F	40–44	2001	Maj	0	0	0
F	40–44	2001	Juni	0	0	0
F	40–44	2001	Juli	0	0	0
F	40–44	2001	Augusti	0	1	0
F	40–44	2001	September	0	0	0
F	40–44	2001	Oktober	0	0	0
F	40–44	2001	November	0	0	0
F	40–44	2001	December	0	0	0
F	40–44	2002	Januari	0	0	0
F	40–44	2002	Februari	0	1	1
F	40–44	2002	Mars	0	2	4
F	40–44	2002	April	0	2	3
F	40–44	2002	Maj	0	0	1
F	40–44	2002	Juni	0	0	0
F	40–44	2002	Juli	0	0	0
F	40–44	2002	Augusti	0	0	1
F	40–44	2002	September	0	0	0
F	40–44	2002	Oktober	0	0	0
F	40–44	2002	November	0	0	1
F	40–44	2002	December	0	0	0
F	40–44	2003	Januari	0	0	0
F	40–44	2003	Februari	0	1	0
F	40–44	2003	Mars	0	0	1
F	40–44	2003	April	0	1	1
F	40–44	2003	Maj	0	0	0
F	40–44	2003	Juni	0	0	1
F	40–44	2003	Juli	0	0	0
F	40–44	2003	Augusti	0	0	0
F	40–44	2003	September	0	0	1
F	40–44	2003	Oktober	0	0	0
F	40–44	2003	November	0	2	0
F	40–44	2003	December	0	5	5
F	40–44	2004	Januari	0	0	2
F	40–44	2004	Februari	0	0	1
F	40–44	2004	Mars	0	0	0
F	40–44	2004	April	0	0	0
F	40–44	2004	Maj	0	0	0
F	40–44	2004	Juni	0	0	0
F	40–44	2004	Juli	0	0	0
F	40–44	2004	Augusti	0	0	0
F	40–44	2004	September	0	0	0
F	40–44	2004	Oktober	0	0	0
F	40–44	2004	November	0	1	0
F	40–44	2004	December	0	0	1
F	40–44	2005	Januari	0	0	0
F	40–44	2005	Februari	0	2	7
F	40–44	2005	Mars	0	0	3
F	40–44	2005	April	0	0	0
F	40–44	2005	Maj	0	1	0
F	40–44	2005	Juni	0	0	0
F	40–44	2005	Juli	0	0	0
F	40–44	2005	Augusti	0	0	1
F	40–44	2005	September	0	0	0
F	40–44	2005	Oktober	0	0	0
F	40–44	2005	November	0	0	0
F	40–44	2005	December	0	0	0
F	40–44	2006	Januari	0	1	0
F	40–44	2006	Februari	0	0	0
F	40–44	2006	Mars	0	5	1
F	40–44	2006	April	0	3	0
F	40–44	2006	Maj	0	0	0
F	40–44	2006	Juni	0	0	0
F	40–44	2006	Juli	0	0	0
F	40–44	2006	Augusti	0	0	0
F	40–44	2006	September	0	0	0
F	40–44	2006	Oktober	0	0	0
F	40–44	2006	November	0	0	0
F	40–44	2006	December	0	0	0
F	40–44	2007	Januari	0	1	2
F	40–44	2007	Februari	0	4	0
F	40–44	2007	Mars	0	1	2
F	40–44	2007	April	0	1	3
F	40–44	2007	Maj	0	0	0
F	40–44	2007	Juni	0	0	0
F	40–44	2007	Juli	0	0	0
F	40–44	2007	Augusti	0	0	0
F	40–44	2007	September	0	0	1
F	40–44	2007	Oktober	0	0	0
F	40–44	2007	November	0	0	0
F	40–44	2007	December	0	0	0
F	40–44	2008	Januari	0	0	0
F	40–44	2008	Februari	0	1	2
F	40–44	2008	Mars	0	3	3
F	40–44	2008	April	0	2	1
F	40–44	2008	Maj	0	1	0
F	40–44	2008	Juni	0	0	0
F	40–44	2008	Juli	0	0	0
F	40–44	2008	Augusti	0	0	1
F	40–44	2008	September	0	0	0
F	40–44	2008	Oktober	0	0	1
F	40–44	2008	November	0	0	0
F	40–44	2008	December	0	4	3
F	40–44	2009	Januari	0	3	1
F	40–44	2009	Februari	0	2	0
F	40–44	2009	Mars	0	1	1
F	40–44	2009	April	0	0	0
F	40–44	2009	Maj	0	0	0
F	40–44	2009	Juni	0	0	1
F	40–44	2009	Juli	0	0	1
F	40–44	2009	Augusti	1	0	1
F	40–44	2009	September	3	1	0
F	40–44	2009	Oktober	3	0	2
F	40–44	2009	November	26	3	3
F	40–44	2009	December	6	1	1
F	40–44	2010	Januari	0	0	0
F	40–44	2010	Februari	0	1	0
F	40–44	2010	Mars	0	1	0
F	40–44	2010	April	0	0	0
F	40–44	2010	Maj	0	0	0
F	40–44	2010	Juni	0	0	0
F	40–44	2010	Juli	0	0	0
F	40–44	2010	Augusti	0	0	0
F	40–44	2010	September	0	0	0
F	40–44	2010	Oktober	0	0	0
F	40–44	2010	November	0	1	0
F	40–44	2010	December	0	0	2
F	40–44	2011	Januari	2	3	2
F	40–44	2011	Februari	2	4	2
F	40–44	2011	Mars	2	6	2
F	40–44	2011	April	2	0	0
F	40–44	2011	Maj	1	0	0
F	40–44	2011	Juni	0	0	0
F	40–44	2011	Juli	0	0	0
F	40–44	2011	Augusti	0	0	0
F	40–44	2011	September	0	0	0
F	40–44	2011	Oktober	0	0	0
F	40–44	2011	November	0	0	0
F	40–44	2011	December	0	0	1
F	40–44	2012	Januari	0	0	0
F	40–44	2012	Februari	3	7	2
F	40–44	2012	Mars	2	8	6
F	40–44	2012	April	0	2	0
F	40–44	2012	Maj	0	0	0
F	40–44	2012	Juni	1	0	0
F	40–44	2012	Juli	0	0	0
F	40–44	2012	Augusti	0	0	0
F	40–44	2012	September	0	0	0
F	40–44	2012	Oktober	0	0	0
F	40–44	2012	November	0	0	0
F	40–44	2012	December	1	1	0
F	40–44	2013	Januari	2	7	3
F	40–44	2013	Februari	9	9	3
F	40–44	2013	Mars	2	13	3
F	40–44	2013	April	3	3	2
F	40–44	2013	Maj	0	0	0
F	40–44	2013	Juni	0	0	0
F	40–44	2013	Juli	0	0	0
F	40–44	2013	Augusti	0	0	0
F	40–44	2013	September	0	0	0
F	40–44	2013	Oktober	0	0	0
F	40–44	2013	November	0	0	0
F	40–44	2013	December	0	0	1
F	40–44	2014	Januari	2	2	1
F	40–44	2014	Februari	6	5	1
F	40–44	2014	Mars	3	3	1
F	40–44	2014	April	2	2	1
F	40–44	2014	Maj	0	0	0
F	40–44	2014	Juni	0	0	0
F	40–44	2014	Juli	0	0	1
